epoch,categorical_accuracy,loss,val_categorical_accuracy,val_loss
35,0.39994868636131287,3.0339694023132324,0.7190564274787903,2.0161421298980713
36,0.40529483556747437,3.021085262298584,0.7136512398719788,2.034456729888916
37,0.4089159369468689,3.002958297729492,0.7245872616767883,2.0012047290802
38,0.4071623980998993,3.0046403408050537,0.7102991938591003,2.0317959785461426
39,0.4135492742061615,2.9865989685058594,0.7307885885238647,1.9774665832519531
40,0.4177834093570709,2.985027313232422,0.7318360805511475,1.979356050491333
41,0.4223597049713135,2.952319622039795,0.7258024215698242,1.9933403730392456
42,0.4289461672306061,2.942161798477173,0.7371993660926819,1.9628185033798218
43,0.42974451184272766,2.9304287433624268,0.7330930829048157,1.9766875505447388
44,0.4309135377407074,2.933551073074341,0.7375345826148987,1.9620144367218018
45,0.43312329053878784,2.9198505878448486,0.7339730262756348,1.9631366729736328
46,0.4357464611530304,2.909963846206665,0.7318779826164246,1.9650391340255737
47,0.4381130337715149,2.9055585861206055,0.73447585105896,1.9585105180740356
48,0.44495609402656555,2.8863766193389893,0.7349367141723633,1.9638279676437378
49,0.44826358556747437,2.878239870071411,0.746794581413269,1.9257822036743164
50,0.4505588412284851,2.8657190799713135,0.7402580976486206,1.9508178234100342
51,0.45172786712646484,2.8719098567962646,0.7410961389541626,1.935729742050171
52,0.45542028546333313,2.8462412357330322,0.7415570020675659,1.9282046556472778
53,0.4575587511062622,2.84852933883667,0.7387496829032898,1.9431500434875488
54,0.46098026633262634,2.8348398208618164,0.744448184967041,1.9156043529510498
55,0.46162182092666626,2.8313825130462646,0.7482192516326904,1.9096256494522095
56,0.46511462330818176,2.817079782485962,0.7421855330467224,1.9334126710891724
57,0.46644046902656555,2.8132164478302,0.7432330250740051,1.911699652671814
58,0.4714302122592926,2.8003857135772705,0.7436520457267761,1.9230259656906128
59,0.4714016914367676,2.8020143508911133,0.7524930834770203,1.895756483078003
60,0.47485172748565674,2.7880146503448486,0.7455794811248779,1.9126123189926147
61,0.47720402479171753,2.7756187915802,0.7470459938049316,1.9010118246078491
62,0.4785013794898987,2.773031234741211,0.7540014982223511,1.8932503461837769
63,0.48173755407333374,2.7646305561065674,0.746459424495697,1.9044653177261353
64,0.4840898811817169,2.762392282485962,0.75597083568573,1.8865121603012085
65,0.48739734292030334,2.754077434539795,0.7484287023544312,1.8979851007461548
66,0.4854157269001007,2.7503066062927246,0.7454537749290466,1.905988097190857
67,0.4901203215122223,2.7430999279022217,0.7546719312667847,1.882242202758789
68,0.493114173412323,2.722677707672119,0.7541691064834595,1.8959280252456665
69,0.49040544033050537,2.7389726638793945,0.7622140049934387,1.860270619392395
70,0.4959084093570709,2.7269794940948486,0.7616693377494812,1.8738071918487549
71,0.4976619482040405,2.717595338821411,0.7553423047065735,1.8807567358016968
72,0.4955662488937378,2.720172166824341,0.7589876651763916,1.864190936088562
73,0.5042056441307068,2.699685573577881,0.7546719312667847,1.8841487169265747
74,0.5041913986206055,2.6904795169830322,0.7636805772781372,1.8516247272491455
75,0.5055314898490906,2.6902835369110107,0.762758731842041,1.8612520694732666
76,0.5074133276939392,2.685479164123535,0.7559289336204529,1.8730430603027344
77,0.5072849988937378,2.684124708175659,0.7633034586906433,1.8495140075683594
78,0.5097371339797974,2.676943063735962,0.755551815032959,1.8678054809570312
79,0.5120181441307068,2.6699254512786865,0.7636805772781372,1.8458404541015625
80,0.5127737522125244,2.6620595455169678,0.7671164274215698,1.8308799266815186
81,0.5131586194038391,2.664269208908081,0.7593647837638855,1.8570829629898071
82,0.5180770754814148,2.652757167816162,0.765188992023468,1.8468821048736572
83,0.5168653130531311,2.6447665691375732,0.7601609230041504,1.8552281856536865
84,0.5219976305961609,2.645796537399292,0.7692952156066895,1.8327373266220093
85,0.5227104425430298,2.635631799697876,0.7671164274215698,1.8420791625976562
86,0.522567868232727,2.6403648853302,0.7650632858276367,1.8434933423995972
87,0.5237796306610107,2.6329729557037354,0.7664459943771362,1.8296877145767212
88,0.5240219831466675,2.6235101222991943,0.7677868008613586,1.8397151231765747
89,0.5277001857757568,2.6200780868530273,0.7671164274215698,1.83354651927948
90,0.5269445776939392,2.618459939956665,0.7678287029266357,1.83270263671875
91,0.5289119482040405,2.6119840145111084,0.7698399424552917,1.8335556983947754
92,0.5290545225143433,2.6076536178588867,0.7688343524932861,1.8363820314407349
93,0.5306084752082825,2.6108932495117188,0.767954409122467,1.833959698677063
94,0.5355839133262634,2.596251964569092,0.7724377512931824,1.8165309429168701
95,0.5326471328735352,2.599933624267578,0.7686248421669006,1.825762152671814
96,0.5360401272773743,2.5832607746124268,0.7672420740127563,1.8256115913391113
97,0.5363537669181824,2.591996431350708,0.7716416716575623,1.8158814907073975
98,0.5401602387428284,2.574521780014038,0.7691695094108582,1.8271468877792358
99,0.5403028130531311,2.5793581008911133,0.7705103754997253,1.8142507076263428
100,0.5420135855674744,2.576503276824951,0.7700075507164001,1.8223296403884888
101,0.5436388254165649,2.5657362937927246,0.7684153318405151,1.821107268333435
102,0.5427406430244446,2.5593671798706055,0.77428138256073,1.808215618133545
103,0.5453068017959595,2.5627493858337402,0.7695885300636292,1.8187346458435059
104,0.5450358986854553,2.5574567317962646,0.7754546403884888,1.805450201034546
105,0.5491132736206055,2.543731451034546,0.7720187902450562,1.8127632141113281
106,0.5504533648490906,2.5456418991088867,0.7677448987960815,1.8221168518066406
107,0.5468037128448486,2.5510165691375732,0.773527204990387,1.8034789562225342
108,0.5507099628448486,2.5391907691955566,0.7713483572006226,1.8090386390686035
109,0.5536752939224243,2.5371878147125244,0.7715997695922852,1.806457757949829
110,0.5527058839797974,2.5330605506896973,0.7736110091209412,1.8019063472747803
111,0.5555428862571716,2.5236904621124268,0.7734853029251099,1.8003939390182495
112,0.5547302961349487,2.5290439128875732,0.7762507200241089,1.7971251010894775
113,0.5598055720329285,2.5112767219543457,0.7757897973060608,1.8066201210021973
114,0.5588218569755554,2.5165445804595947,0.7782619595527649,1.7943027019500732
115,0.5610886216163635,2.5082972049713135,0.7752032279968262,1.7936571836471558
116,0.559520423412323,2.5099332332611084,0.7772144675254822,1.7945462465286255
117,0.561316728591919,2.497498035430908,0.7740718722343445,1.797184705734253
118,0.5625712871551514,2.5019853115081787,0.7754965424537659,1.793480396270752
119,0.56255704164505,2.5048935413360596,0.7811949849128723,1.779963493347168
120,0.5629847049713135,2.5003600120544434,0.7770887613296509,1.7889610528945923
121,0.563483715057373,2.504359006881714,0.7722702026367188,1.8034600019454956
122,0.5666770935058594,2.4847493171691895,0.7788904905319214,1.7837116718292236
123,0.5694000720977783,2.480882167816162,0.7764602303504944,1.782983660697937
124,0.5699988603591919,2.4766016006469727,0.7818654179573059,1.7804702520370483
125,0.5672045946121216,2.4782874584198,0.7808179259300232,1.782955527305603
126,0.5700131058692932,2.4697656631469727,0.7751613259315491,1.793645977973938
127,0.5746464133262634,2.461069345474243,0.7815302014350891,1.779070496559143
128,0.5736770033836365,2.4592373371124268,0.7788904905319214,1.7808964252471924
129,0.573192298412323,2.4615185260772705,0.7792256474494934,1.7780721187591553
130,0.574318528175354,2.4607629776000977,0.7788485884666443,1.7806110382080078
131,0.5783246159553528,2.4516780376434326,0.777130663394928,1.7823269367218018
132,0.5779111385345459,2.4474759101867676,0.785510778427124,1.7686026096343994
133,0.5798072814941406,2.4466168880462646,0.7792675495147705,1.7722537517547607
134,0.5777543187141418,2.450359344482422,0.7813625931739807,1.7692651748657227
135,0.580234944820404,2.436391592025757,0.7784714698791504,1.7705339193344116
136,0.5791372060775757,2.4450130462646484,0.7796446681022644,1.7712461948394775
137,0.5818316340446472,2.432802438735962,0.7838347554206848,1.7609864473342896
138,0.5842552185058594,2.4296305179595947,0.778722882270813,1.7706995010375977
139,0.5848682522773743,2.433069944381714,0.7832900285720825,1.7570308446884155
140,0.5851818919181824,2.424095392227173,0.7846308350563049,1.7608855962753296
141,0.5874629616737366,2.4157803058624268,0.7809435725212097,1.7642619609832764
142,0.587733805179596,2.4245195388793945,0.7835833430290222,1.759498953819275
143,0.5857521891593933,2.4215149879455566,0.7779686450958252,1.7714027166366577
144,0.58794766664505,2.411414384841919,0.7861811518669128,1.7530102729797363
145,0.5848824977874756,2.418670892715454,0.7828710079193115,1.7592973709106445
146,0.5880902409553528,2.4113430976867676,0.7822425365447998,1.7668198347091675
147,0.588874340057373,2.411649703979492,0.7840442657470703,1.756364345550537
148,0.5910127758979797,2.3991682529449463,0.784672737121582,1.750420331954956
149,0.5922815799713135,2.4043219089508057,0.7835414409637451,1.755966305732727
150,0.5921675562858582,2.393087863922119,0.7860973477363586,1.7512118816375732
151,0.5953752398490906,2.394317388534546,0.7818235158920288,1.7727376222610474
152,0.5926380157470703,2.3892135620117188,0.783918559551239,1.7507797479629517
153,0.5960167646408081,2.3860023021698,0.7832481265068054,1.757388949394226
154,0.5975849628448486,2.3812122344970703,0.7864325642585754,1.748793363571167
155,0.5981124639511108,2.378941774368286,0.7860555052757263,1.7533985376358032
156,0.6001796126365662,2.3776516914367676,0.7841280698776245,1.7604875564575195
157,0.5999658107757568,2.3736135959625244,0.788276195526123,1.7469556331634521
158,0.6023608446121216,2.3719775676727295,0.7847146391868591,1.748547911643982
159,0.6017621159553528,2.3664889335632324,0.7853431701660156,1.7453863620758057
160,0.6009209752082825,2.364197254180908,0.7852593660354614,1.7502985000610352
161,0.6038292646408081,2.3630852699279785,0.7874382138252258,1.7431237697601318
162,0.6022040247917175,2.366631507873535,0.7877315282821655,1.743521809577942
163,0.6080063581466675,2.3444628715515137,0.788695216178894,1.7364825010299683
164,0.6065807342529297,2.348818063735962,0.7897008061408997,1.7435276508331299
165,0.6051266193389893,2.354470729827881,0.7892818450927734,1.7382690906524658
166,0.6076927185058594,2.3476312160491943,0.7855945825576782,1.7472319602966309
167,0.607578694820404,2.346975564956665,0.7896170020103455,1.7345210313796997
168,0.6080063581466675,2.3473033905029297,0.7877315282821655,1.7380367517471313
169,0.6113994121551514,2.3427412509918213,0.7892818450927734,1.7322413921356201
170,0.6081346869468689,2.346893548965454,0.788234293460846,1.7403851747512817
171,0.614364743232727,2.3274550437927246,0.7879409790039062,1.7355226278305054
172,0.6109431982040405,2.3412587642669678,0.7904550433158875,1.7339344024658203
173,0.6112853288650513,2.3319528102874756,0.7881923913955688,1.738665223121643
174,0.6125399470329285,2.327052116394043,0.7895331978797913,1.7286968231201172
175,0.6136233806610107,2.3260257244110107,0.7871868014335632,1.7299938201904297
176,0.6140938401222229,2.3190579414367676,0.7873125076293945,1.735349178314209
177,0.6159471869468689,2.3132877349853516,0.7896589040756226,1.7333288192749023
178,0.6161895394325256,2.3113701343536377,0.7892399430274963,1.7291368246078491
179,0.6160897612571716,2.3217952251434326,0.7917539477348328,1.7231260538101196
180,0.6187129616737366,2.308654308319092,0.7906226515769958,1.7253087759017944
181,0.6159471869468689,2.3192076683044434,0.789114236831665,1.7360634803771973
182,0.6206803321838379,2.3052256107330322,0.7894913554191589,1.7287157773971558
183,0.6178718209266663,2.308422565460205,0.790245532989502,1.728315830230713
184,0.6221344470977783,2.29725980758667,0.7931785583496094,1.7261369228363037
185,0.619140625,2.300506830215454,0.7907483577728271,1.7247273921966553
186,0.6250427961349487,2.288410186767578,0.7917539477348328,1.7245794534683228
187,0.6228330135345459,2.2978978157043457,0.7893656492233276,1.7254265546798706
188,0.6237739324569702,2.292288064956665,0.7932204604148865,1.7226860523223877
189,0.6246150732040405,2.287604808807373,0.792256772518158,1.7165017127990723
190,0.6233890056610107,2.2921204566955566,0.7916282415390015,1.7177987098693848
191,0.6230753660202026,2.287954092025757,0.7904550433158875,1.7221943140029907
192,0.623146653175354,2.2862255573272705,0.7909997701644897,1.721491813659668
193,0.6258838772773743,2.2791969776153564,0.7883599996566772,1.7282817363739014
194,0.6295192837715149,2.2733912467956543,0.791083574295044,1.7180330753326416
195,0.6250427961349487,2.286695957183838,0.7930528521537781,1.7198518514633179
196,0.6278370022773743,2.2775790691375732,0.7912511229515076,1.7154542207717896
197,0.6319999098777771,2.267638683319092,0.7929272055625916,1.7146352529525757
198,0.6278512477874756,2.276345729827881,0.791837751865387,1.7201111316680908
199,0.6282789707183838,2.2706360816955566,0.7935975790023804,1.7146371603012085
200,0.6312870383262634,2.2617509365081787,0.7917539477348328,1.713964819908142
201,0.6286211013793945,2.26647686958313,0.7915025353431702,1.7162084579467773
202,0.6314866542816162,2.2604284286499023,0.7946451306343079,1.7168828248977661
203,0.631729006767273,2.267791986465454,0.7953993082046509,1.711957573890686
204,0.6309449076652527,2.2630231380462646,0.7923405766487122,1.7109977006912231
205,0.6322707533836365,2.2566184997558594,0.7932204604148865,1.709125280380249
206,0.6327840089797974,2.2544944286346436,0.7961116433143616,1.7102415561676025
207,0.6372034549713135,2.2461721897125244,0.7926338911056519,1.7095292806625366
208,0.6361627578735352,2.2492659091949463,0.794268012046814,1.7075769901275635
209,0.63677579164505,2.250164031982422,0.7955250144004822,1.7040003538131714
210,0.6341098546981812,2.252220392227173,0.795860230922699,1.708460807800293
211,0.6381729245185852,2.244554042816162,0.7919634580612183,1.7073503732681274
212,0.6363195776939392,2.247743844985962,0.7933461666107178,1.7047067880630493
213,0.639498770236969,2.2331631183624268,0.7927595973014832,1.7039145231246948
214,0.63872891664505,2.234781265258789,0.7953155040740967,1.7002063989639282
215,0.6363623142242432,2.247291326522827,0.793429970741272,1.703646183013916
216,0.6411525011062622,2.230283498764038,0.7934718728065491,1.7052422761917114
217,0.6414661407470703,2.2340543270111084,0.7925919890403748,1.705129623413086
218,0.6415801644325256,2.228968381881714,0.7956926226615906,1.7025816440582275
219,0.6412094831466675,2.230882167816162,0.7935137748718262,1.7060953378677368
220,0.639698326587677,2.230433225631714,0.7943099141120911,1.7038726806640625
221,0.6400974988937378,2.2314951419830322,0.7945613265037537,1.7036821842193604
222,0.6411382555961609,2.228383779525757,0.7929690480232239,1.7035125494003296
223,0.6410954594612122,2.2304794788360596,0.7948126792907715,1.700939655303955
224,0.6402828693389893,2.227346658706665,0.7949802875518799,1.6986600160598755
225,0.6434905529022217,2.2236969470977783,0.7948964834213257,1.699975848197937
226,0.6438611745834351,2.215414047241211,0.7946032285690308,1.6969820261001587
227,0.6450017094612122,2.2202255725860596,0.7953993082046509,1.6971266269683838
228,0.6452013254165649,2.2128515243530273,0.7956088185310364,1.6974200010299683
229,0.6437756419181824,2.219808578491211,0.7981228232383728,1.6936089992523193
230,0.6457430720329285,2.213400363922119,0.7956088185310364,1.6969550848007202
231,0.646641194820404,2.2141737937927246,0.7938070893287659,1.6971646547317505
232,0.645657479763031,2.2105026245117188,0.7966982126235962,1.6931899785995483
233,0.645557701587677,2.2121920585632324,0.7961535453796387,1.6997624635696411
234,0.6460852026939392,2.210310220718384,0.7963211536407471,1.6958696842193604
235,0.6485087871551514,2.203909158706665,0.7979552745819092,1.6937156915664673
236,0.6460424065589905,2.2106096744537354,0.7963211536407471,1.6940698623657227
237,0.6473682522773743,2.2062900066375732,0.7967401146888733,1.6920357942581177
238,0.6470974087715149,2.201164722442627,0.796614408493042,1.6909862756729126
239,0.649563729763031,2.2046682834625244,0.7964048981666565,1.6960163116455078
240,0.6462135314941406,2.2072486877441406,0.7965306043624878,1.6937516927719116
241,0.6515596508979797,2.1899449825286865,0.7975362539291382,1.6916966438293457
242,0.6479955315589905,2.2038378715515137,0.7967820167541504,1.6926183700561523
243,0.6488794684410095,2.201321601867676,0.7973686456680298,1.689630389213562
244,0.649620771408081,2.194371461868286,0.7977457642555237,1.6921863555908203
245,0.6502622961997986,2.194321632385254,0.7982904314994812,1.6892683506011963
246,0.6517449617385864,2.194549798965454,0.797033429145813,1.689232349395752
247,0.6523865461349487,2.1889150142669678,0.795860230922699,1.6890208721160889
248,0.6532561779022217,2.185382843017578,0.7977876663208008,1.6903597116470337
249,0.654140055179596,2.184769868850708,0.7974943518638611,1.6901999711990356
250,0.655380368232727,2.1882519721984863,0.7964887022972107,1.6897121667861938
251,0.6509894132614136,2.1981923580169678,0.7968239188194275,1.689942717552185
252,0.6517164707183838,2.195497751235962,0.7981647253036499,1.6868021488189697
253,0.6536411046981812,2.181262731552124,0.7973686456680298,1.6911158561706543
254,0.6503763794898987,2.1974616050720215,0.7976619601249695,1.6865297555923462
255,0.6551522612571716,2.177873373031616,0.7977038621902466,1.6885828971862793
256,0.6558793187141418,2.1823782920837402,0.7987513542175293,1.6885390281677246
257,0.655066728591919,2.1848483085632324,0.7968658208847046,1.6873009204864502
258,0.6521013975143433,2.187560558319092,0.7983742356300354,1.6878705024719238
259,0.6528854966163635,2.1850194931030273,0.79946368932724,1.6872001886367798
260,0.65234375,2.183415651321411,0.7974105477333069,1.6869068145751953
261,0.6520158648490906,2.1863558292388916,0.7967401146888733,1.688266634941101
262,0.65423983335495,2.182549476623535,0.7972429394721985,1.6845793724060059
263,0.6553518772125244,2.1759772300720215,0.7982485294342041,1.6865715980529785
264,0.6558508276939392,2.1769967079162598,0.7977457642555237,1.6863811016082764
265,0.6537693738937378,2.1817760467529297,0.7985837459564209,1.686891794204712
266,0.6557652950286865,2.174826145172119,0.7987513542175293,1.6867811679840088
267,0.6545962691307068,2.175774097442627,0.7980390787124634,1.6859830617904663
268,0.6538692116737366,2.182927370071411,0.7983742356300354,1.6849355697631836
269,0.658302903175354,2.172719717025757,0.7988770604133606,1.6849584579467773
270,0.6557795405387878,2.1729300022125244,0.7992960810661316,1.6853984594345093
271,0.6555229425430298,2.179851531982422,0.7984161376953125,1.6842023134231567
272,0.6573477387428284,2.175920248031616,0.7988351583480835,1.6849983930587769
273,0.6534557342529297,2.188683271408081,0.7981228232383728,1.6851509809494019
274,0.6570483446121216,2.175335645675659,0.7976200580596924,1.6842880249023438
275,0.6553661227226257,2.1775312423706055,0.797871470451355,1.682402491569519
276,0.6553946137428284,2.177135705947876,0.7987094521522522,1.684057593345642
277,0.6595004796981812,2.1658196449279785,0.7991703748703003,1.6838690042495728
278,0.6564353108406067,2.1775097846984863,0.7981228232383728,1.6847968101501465
279,0.6577611565589905,2.170349597930908,0.7992122769355774,1.6852138042449951
280,0.6556940078735352,2.1766865253448486,0.7977876663208008,1.6856118440628052
281,0.65826016664505,2.1668245792388916,0.7980809807777405,1.6845604181289673
282,0.6573192477226257,2.1719534397125244,0.7992960810661316,1.6838271617889404
283,0.6561787128448486,2.1745800971984863,0.7993379831314087,1.6835129261016846
284,0.6555229425430298,2.175107717514038,0.7989608645439148,1.684396743774414
285,0.6570483446121216,2.1722564697265625,0.7992541790008545,1.683638572692871
286,0.6555514335632324,2.170698881149292,0.7984580397605896,1.6816332340240479
287,0.6575900912284851,2.1699039936065674,0.7989189624786377,1.6829681396484375
288,0.6590442657470703,2.1633460521698,0.7984580397605896,1.6848727464675903
289,0.6551949977874756,2.172513008117676,0.7985837459564209,1.6836785078048706
290,0.6572906970977783,2.1686744689941406,0.7987932562828064,1.6848288774490356
291,0.6579750180244446,2.1745729446411133,0.797871470451355,1.6841833591461182
292,0.6601704955101013,2.1652956008911133,0.7988770604133606,1.683366298675537
293,0.6574760675430298,2.1675302982330322,0.7979552745819092,1.6847070455551147
294,0.6558793187141418,2.174943685531616,0.7988770604133606,1.6832026243209839
295,0.6578466892242432,2.1684677600860596,0.7985418438911438,1.6850612163543701
296,0.66015625,2.164543628692627,0.7990027666091919,1.6838520765304565
297,0.6558650732040405,2.1684534549713135,0.798206627368927,1.6833492517471313
298,0.655380368232727,2.177156925201416,0.7977038621902466,1.6842880249023438
299,0.6566776633262634,2.1685569286346436,0.7991703748703003,1.6829452514648438
